EventID,EventDescription,events_code_column,EventCodeID,EventResultID,EventCode,EventCategoryID,AssociatedCaseStatusID
73183691,CAL:BF OFF DOCKET,EventID,,,,,
73183873,CAL:BF OFF DOCKET,EventID,,,,,
73184040,CAL:BF OFF DOCKET,EventID,,,,,
73187767,CAL:BF OFF DOCKET,EventID,,,,,
73188082,CAL:BF OFF DOCKET,EventID,,,,,
73190151,CAL:BF OFF DOCKET,EventID,,,,,
73190998,CAL:BF OFF DOCKET,EventID,,,,,
73193504,CITATION FILED,EventID,,,,,
73194079,CAL:BF OFF DOCKET,EventID,,,,,
73194851,CITATION FILED,EventID,,,,,
73194889,CAL:BF OFF DOCKET,EventID,,,,,
73195409,CITATION FILED,EventID,,,,,
73195537,CITATION FILED,EventID,,,,,
73195600,CAL:BF OFF DOCKET,EventID,,,,,
73195700,CAL:BF OFF DOCKET,EventID,,,,,
73196070,CAL:BF OFF DOCKET,EventID,,,,,
73196446,CAL:BF OFF DOCKET,EventID,,,,,
73198722,CAL:BF OFF DOCKET,EventID,,,,,
73199303,CAL:BF OFF DOCKET,EventID,,,,,
73199831,CAL:BF OFF DOCKET,EventID,,,,,
73200044,CAL:BF OFF DOCKET,EventID,,,,,
73200148,CITATION FILED,EventID,,,,,
73201827,CAL:BF OFF DOCKET,EventID,,,,,
73202860,CAL:BF OFF DOCKET,EventID,,,,,
73202958,CAL:BF OFF DOCKET,EventID,,,,,
73203813,CAL:BF OFF DOCKET,EventID,,,,,
73204318,CAL:BF OFF DOCKET,EventID,,,,,
73205437,CAL:BF OFF DOCKET,EventID,,,,,
73205917,CAL:BF OFF DOCKET,EventID,,,,,
73206112,CAL:BF OFF DOCKET,EventID,,,,,
73206114,CAL:BF OFF DOCKET,EventID,,,,,
73206142,CITATION FILED,EventID,,,,,
73206228,CAL:BF OFF DOCKET,EventID,,,,,
73207514,CITATION FILED,EventID,,,,,
73207853,CITATION FILED,EventID,,,,,
73208486,CAL:BF OFF DOCKET,EventID,,,,,
73208589,CAL:BF OFF DOCKET,EventID,,,,,
73209906,CITATION FILED,EventID,,,,,
73210313,CAL:BF OFF DOCKET,EventID,,,,,
73211049,CAL:BF OFF DOCKET,EventID,,,,,
73213438,CITATION FILED,EventID,,,,,
73213746,CAL:BF OFF DOCKET,EventID,,,,,
73213879,CAL:BF OFF DOCKET,EventID,,,,,
73215395,CAL:BF OFF DOCKET,EventID,,,,,
73217574,CAL:BF OFF DOCKET,EventID,,,,,
73217620,CAL:BF OFF DOCKET,EventID,,,,,
73217682,CAL:BF OFF DOCKET,EventID,,,,,
73217711,CAL:BF OFF DOCKET,EventID,,,,,
73218612,CAL:BF OFF DOCKET,EventID,,,,,
73219617,CITATION FILED,EventID,,,,,
73219807,CITATION FILED,EventID,,,,,
73220898,CAL:BF OFF DOCKET,EventID,,,,,
73221638,CAL:BF OFF DOCKET,EventID,,,,,
73223079,CITATION FILED,EventID,,,,,
73223595,CAL:BF OFF DOCKET,EventID,,,,,
73224190,CAL:BF OFF DOCKET,EventID,,,,,
73224321,CAL:BF OFF DOCKET,EventID,,,,,
73226496,CITATION FILED,EventID,,,,,
73226660,CAL:BF OFF DOCKET,EventID,,,,,
73226845,CAL:BF OFF DOCKET,EventID,,,,,
73226914,CITATION FILED,EventID,,,,,
73228723,CAL:BF OFF DOCKET,EventID,,,,,
73229231,CAL:BF OFF DOCKET,EventID,,,,,
73230403,CITATION FILED,EventID,,,,,
73231806,CAL:BF OFF DOCKET,EventID,,,,,
73233070,CITATION FILED,EventID,,,,,
73233101,CAL:BF OFF DOCKET,EventID,,,,,
73233239,CAL:BF OFF DOCKET,EventID,,,,,
73233523,CAL:BF OFF DOCKET,EventID,,,,,
73233670,CAL:BF OFF DOCKET,EventID,,,,,
73234169,CAL:BF OFF DOCKET,EventID,,,,,
73236145,CAL:BF OFF DOCKET,EventID,,,,,
73236574,CAL:BF OFF DOCKET,EventID,,,,,
73237825,CAL:BF OFF DOCKET,EventID,,,,,
73240906,CAL:BF OFF DOCKET,EventID,,,,,
73240917,CITATION FILED,EventID,,,,,
73241111,CAL:BF OFF DOCKET,EventID,,,,,
73241622,CAL:BF OFF DOCKET,EventID,,,,,
73241950,CAL:BF OFF DOCKET,EventID,,,,,
73242393,CAL:BF OFF DOCKET,EventID,,,,,
73242545,CAL:BF OFF DOCKET,EventID,,,,,
73242878,CAL:BF OFF DOCKET,EventID,,,,,
73244020,CITATION FILED,EventID,,,,,
73244350,CAL:BF OFF DOCKET,EventID,,,,,
73245888,CITATION FILED,EventID,,,,,
73247909,CITATION FILED,EventID,,,,,
73248151,CAL:BF OFF DOCKET,EventID,,,,,
73248154,CAL:BF OFF DOCKET,EventID,,,,,
73248273,CAL:BF OFF DOCKET,EventID,,,,,
73248365,CAL:BF OFF DOCKET,EventID,,,,,
73253153,CAL:BF OFF DOCKET,EventID,,,,,
73253312,CAL:BF OFF DOCKET,EventID,,,,,
73253357,CITATION FILED,EventID,,,,,
73257565,CAL:BF OFF DOCKET,EventID,,,,,
73257592,CAL:BF OFF DOCKET,EventID,,,,,
73257596,CITATION FILED,EventID,,,,,
73257822,CAL:BF OFF DOCKET,EventID,,,,,
73257826,CITATION FILED,EventID,,,,,
73258635,CAL:BF OFF DOCKET,EventID,,,,,
73259340,CAL:BF OFF DOCKET,EventID,,,,,
73259541,CITATION FILED,EventID,,,,,
73259646,CITATION FILED,EventID,,,,,
73259957,CAL:BF OFF DOCKET,EventID,,,,,
73260683,CITATION FILED,EventID,,,,,
73261048,CAL:BF OFF DOCKET,EventID,,,,,
73261733,CAL:BF OFF DOCKET,EventID,,,,,
73262463,CAL:BF OFF DOCKET,EventID,,,,,
73263858,CAL:BF OFF DOCKET,EventID,,,,,
73268183,CAL:BF OFF DOCKET,EventID,,,,,
73268474,CAL:BF OFF DOCKET,EventID,,,,,
73277095,CITATION FILED,EventID,,,,,
73277241,CITATION FILED,EventID,,,,,
73277559,CAL:BF OFF DOCKET,EventID,,,,,
73277645,CAL:BF OFF DOCKET,EventID,,,,,
73277686,CAL:BF OFF DOCKET,EventID,,,,,
73277965,CAL:BF OFF DOCKET,EventID,,,,,
73278047,CAL:BF OFF DOCKET,EventID,,,,,
73278105,CAL:BF OFF DOCKET,EventID,,,,,
73278114,CAL:BF OFF DOCKET,EventID,,,,,
73278188,CAL:BF OFF DOCKET,EventID,,,,,
73278197,CAL:BF OFF DOCKET,EventID,,,,,
73278391,CAL:BF OFF DOCKET,EventID,,,,,
73278577,CITATION FILED,EventID,,,,,
73281127,CAL:BF OFF DOCKET,EventID,,,,,
73281210,CAL:BF OFF DOCKET,EventID,,,,,
73281673,CAL:BF OFF DOCKET,EventID,,,,,
73281790,CAL:BF OFF DOCKET,EventID,,,,,
73281951,CAL:BF OFF DOCKET,EventID,,,,,
73282600,CAL:BF OFF DOCKET,EventID,,,,,
73282842,CAL:BF OFF DOCKET,EventID,,,,,
73283208,CAL:BF OFF DOCKET,EventID,,,,,
73283209,CAL:BF OFF DOCKET,EventID,,,,,
73283313,CITATION FILED,EventID,,,,,
73284425,CAL:BF OFF DOCKET,EventID,,,,,
73285152,CITATION FILED,EventID,,,,,
73285256,CAL:BF OFF DOCKET,EventID,,,,,
73285468,CAL:BF OFF DOCKET,EventID,,,,,
73286344,CAL:BF OFF DOCKET,EventID,,,,,
73286600,CAL:BF OFF DOCKET,EventID,,,,,
73288855,CAL:BF OFF DOCKET,EventID,,,,,
73290211,CAL:BF OFF DOCKET,EventID,,,,,
73291399,CAL:BF OFF DOCKET,EventID,,,,,
73291994,CAL:BF OFF DOCKET,EventID,,,,,
73292056,CAL:BF OFF DOCKET,EventID,,,,,
73292176,CAL:BF OFF DOCKET,EventID,,,,,
73293475,CAL:BF OFF DOCKET,EventID,,,,,
73293882,CAL:BF OFF DOCKET,EventID,,,,,
73294136,CITATION FILED,EventID,,,,,
73294712,CAL:BF OFF DOCKET,EventID,,,,,
73295169,CITATION FILED,EventID,,,,,
73295210,CITATION FILED,EventID,,,,,
73295227,CAL:BF OFF DOCKET,EventID,,,,,
73295351,CAL:BF OFF DOCKET,EventID,,,,,
73295541,CAL:BF OFF DOCKET,EventID,,,,,
73295622,CAL:BF OFF DOCKET,EventID,,,,,
73297492,CAL:BF OFF DOCKET,EventID,,,,,
73298316,CAL:BF OFF DOCKET,EventID,,,,,
73300940,CAL:BF OFF DOCKET,EventID,,,,,
73302153,CITATION FILED,EventID,,,,,
73302369,CAL:BF OFF DOCKET,EventID,,,,,
73304687,CAL:BF OFF DOCKET,EventID,,,,,
73304963,CAL:BF OFF DOCKET,EventID,,,,,
73305280,CAL:BF OFF DOCKET,EventID,,,,,
73305404,CAL:BF OFF DOCKET,EventID,,,,,
73305845,CITATION FILED,EventID,,,,,
73308304,CAL:BF OFF DOCKET,EventID,,,,,
73309083,CAL:BF OFF DOCKET,EventID,,,,,
73309121,CAL:BF OFF DOCKET,EventID,,,,,
73309137,CITATION FILED,EventID,,,,,
73309371,CITATION FILED,EventID,,,,,
73309747,CAL:BF OFF DOCKET,EventID,,,,,
73311766,CITATION FILED,EventID,,,,,
73312122,CAL:BF OFF DOCKET,EventID,,,,,
73312205,CAL:BF OFF DOCKET,EventID,,,,,
73314679,CAL:BF OFF DOCKET,EventID,,,,,
73317244,CAL:BF OFF DOCKET,EventID,,,,,
73317432,CAL:BF OFF DOCKET,EventID,,,,,
73317545,CAL:BF OFF DOCKET,EventID,,,,,
73318516,CAL:BF OFF DOCKET,EventID,,,,,
73319249,CAL:BF OFF DOCKET,EventID,,,,,
73320468,CAL:BF OFF DOCKET,EventID,,,,,
73323328,CAL:BF OFF DOCKET,EventID,,,,,
73323806,CAL:BF OFF DOCKET,EventID,,,,,
73324262,CITATION FILED,EventID,,,,,
73324704,CAL:BF OFF DOCKET,EventID,,,,,
73325054,CAL:BF OFF DOCKET,EventID,,,,,
73326611,CITATION FILED,EventID,,,,,
73326625,CAL:BF OFF DOCKET,EventID,,,,,
73326671,CAL:BF OFF DOCKET,EventID,,,,,
73328467,CAL:BF OFF DOCKET,EventID,,,,,
73328489,CAL:BF OFF DOCKET,EventID,,,,,
73332013,CAL:BF OFF DOCKET,EventID,,,,,
73333954,CAL:BF OFF DOCKET,EventID,,,,,
73335086,CAL:BF OFF DOCKET,EventID,,,,,
73335762,CAL:BF OFF DOCKET,EventID,,,,,
73335955,CAL:BF OFF DOCKET,EventID,,,,,
73338592,CITATION FILED,EventID,,,,,
73338826,CAL:BF OFF DOCKET,EventID,,,,,
73338913,CITATION FILED,EventID,,,,,
73339209,CAL:BF OFF DOCKET,EventID,,,,,
73339371,CITATION FILED,EventID,,,,,
73339555,CAL:BF OFF DOCKET,EventID,,,,,
73340170,CAL:BF OFF DOCKET,EventID,,,,,
73341010,CAL:BF OFF DOCKET,EventID,,,,,
73343898,CAL:BF OFF DOCKET,EventID,,,,,
73344214,CAL:BF OFF DOCKET,EventID,,,,,
73345440,CAL:BF OFF DOCKET,EventID,,,,,
73346131,CAL:BF OFF DOCKET,EventID,,,,,
73346564,CAL:BF OFF DOCKET,EventID,,,,,
73346730,CAL:BF OFF DOCKET,EventID,,,,,
73346738,CITATION FILED,EventID,,,,,
73346942,CAL:BF OFF DOCKET,EventID,,,,,
73347023,CAL:BF OFF DOCKET,EventID,,,,,
73347345,CAL:BF OFF DOCKET,EventID,,,,,
73348385,CAL:BF OFF DOCKET,EventID,,,,,
73348750,CAL:BF OFF DOCKET,EventID,,,,,
73349720,CITATION FILED,EventID,,,,,
73349933,CAL:BF OFF DOCKET,EventID,,,,,
73350202,CITATION FILED,EventID,,,,,
73350233,CAL:BF OFF DOCKET,EventID,,,,,
73350263,CAL:BF OFF DOCKET,EventID,,,,,
73350604,CAL:BF OFF DOCKET,EventID,,,,,
73350884,CITATION FILED,EventID,,,,,
73350956,CAL:BF OFF DOCKET,EventID,,,,,
73351001,CAL:BF OFF DOCKET,EventID,,,,,
73351065,CAL:BF OFF DOCKET,EventID,,,,,
73351352,CAL:BF OFF DOCKET,EventID,,,,,
73351477,CAL:BF OFF DOCKET,EventID,,,,,
73353489,CAL:BF OFF DOCKET,EventID,,,,,
73355520,CAL:BF OFF DOCKET,EventID,,,,,
73358085,CAL:BF OFF DOCKET,EventID,,,,,
73358212,CITATION FILED,EventID,,,,,
73359849,CAL:BF OFF DOCKET,EventID,,,,,
73360268,CITATION FILED,EventID,,,,,
73361236,CAL:BF OFF DOCKET,EventID,,,,,
73361542,CITATION FILED,EventID,,,,,
73361847,CAL:BF OFF DOCKET,EventID,,,,,
73362268,CAL:BF OFF DOCKET,EventID,,,,,
73362296,CAL:BF OFF DOCKET,EventID,,,,,
73362349,CAL:BF OFF DOCKET,EventID,,,,,
73362809,CAL:BF OFF DOCKET,EventID,,,,,
73363089,CITATION FILED,EventID,,,,,
73363106,CITATION FILED,EventID,,,,,
73363696,CAL:BF OFF DOCKET,EventID,,,,,
73363950,CAL:BF OFF DOCKET,EventID,,,,,
73365514,CITATION FILED,EventID,,,,,
73365656,CAL:BF OFF DOCKET,EventID,,,,,
73365869,CITATION FILED,EventID,,,,,
73365901,CAL:BF OFF DOCKET,EventID,,,,,
73366408,CITATION FILED,EventID,,,,,
73366691,CAL:BF OFF DOCKET,EventID,,,,,
73366989,CAL:BF OFF DOCKET,EventID,,,,,
73368129,CITATION FILED,EventID,,,,,
73368406,CAL:BF OFF DOCKET,EventID,,,,,
73373888,CAL:BF OFF DOCKET,EventID,,,,,
73373893,CAL:BF OFF DOCKET,EventID,,,,,
73374161,CAL:BF OFF DOCKET,EventID,,,,,
73374512,CAL:BF OFF DOCKET,EventID,,,,,
73374598,CAL:BF OFF DOCKET,EventID,,,,,
73374926,CAL:BF OFF DOCKET,EventID,,,,,
73377199,CAL:BF OFF DOCKET,EventID,,,,,
73379320,CITATION FILED,EventID,,,,,
73379351,CAL:BF OFF DOCKET,EventID,,,,,
73381839,CITATION FILED,EventID,,,,,
73382629,CAL:BF OFF DOCKET,EventID,,,,,
73385745,CAL:BF OFF DOCKET,EventID,,,,,
73385932,CAL:BF OFF DOCKET,EventID,,,,,
73385934,CAL:BF OFF DOCKET,EventID,,,,,
73386372,CAL:BF OFF DOCKET,EventID,,,,,
73386373,CAL:BF OFF DOCKET,EventID,,,,,
73386458,CAL:BF OFF DOCKET,EventID,,,,,
73386463,CAL:BF OFF DOCKET,EventID,,,,,
73386464,CAL:BF OFF DOCKET,EventID,,,,,
73386695,CAL:BF OFF DOCKET,EventID,,,,,
73387229,CAL:BF OFF DOCKET,EventID,,,,,
73387252,CAL:BF OFF DOCKET,EventID,,,,,
73387612,CAL:BF OFF DOCKET,EventID,,,,,
73389247,CAL:BF OFF DOCKET,EventID,,,,,
73389500,CAL:BF OFF DOCKET,EventID,,,,,
73389658,CITATION FILED,EventID,,,,,
73392739,CITATION FILED,EventID,,,,,
73393478,CAL:BF OFF DOCKET,EventID,,,,,
73393991,CAL:BF OFF DOCKET,EventID,,,,,
73394077,CAL:BF OFF DOCKET,EventID,,,,,
73394083,CAL:BF OFF DOCKET,EventID,,,,,
73394283,CAL:BF OFF DOCKET,EventID,,,,,
73394549,CITATION FILED,EventID,,,,,
73394672,CAL:BF OFF DOCKET,EventID,,,,,
73396767,CAL:BF OFF DOCKET,EventID,,,,,
73397200,CITATION FILED,EventID,,,,,
73397619,CAL:BF OFF DOCKET,EventID,,,,,
73397966,CAL:BF OFF DOCKET,EventID,,,,,
73398600,CAL:BF OFF DOCKET,EventID,,,,,
73399143,CAL:BF OFF DOCKET,EventID,,,,,
73399521,CAL:BF OFF DOCKET,EventID,,,,,
73402428,CITATION FILED,EventID,,,,,
73402600,CAL:BF OFF DOCKET,EventID,,,,,
73403242,CAL:BF OFF DOCKET,EventID,,,,,
73403437,CAL:BF OFF DOCKET,EventID,,,,,
73403768,CAL:BF OFF DOCKET,EventID,,,,,
73403791,CITATION FILED,EventID,,,,,
73404641,CAL:BF OFF DOCKET,EventID,,,,,
73406442,CAL:BF OFF DOCKET,EventID,,,,,
73407151,CAL:BF OFF DOCKET,EventID,,,,,
73409301,CAL:BF OFF DOCKET,EventID,,,,,
73409606,CITATION FILED,EventID,,,,,
73410123,CAL:BF OFF DOCKET,EventID,,,,,
73410340,CAL:BF OFF DOCKET,EventID,,,,,
73412371,CAL:BF OFF DOCKET,EventID,,,,,
73412458,CAL:BF OFF DOCKET,EventID,,,,,
73412650,CITATION FILED,EventID,,,,,
73412774,CITATION FILED,EventID,,,,,
73412884,CAL:BF OFF DOCKET,EventID,,,,,
73412965,CAL:BF OFF DOCKET,EventID,,,,,
73414125,CITATION FILED,EventID,,,,,
73414394,CITATION FILED,EventID,,,,,
73414672,CAL:BF OFF DOCKET,EventID,,,,,
73414908,CAL:BF OFF DOCKET,EventID,,,,,
73414969,CAL:BF OFF DOCKET,EventID,,,,,
73415015,CAL:BF OFF DOCKET,EventID,,,,,
73416144,CAL:BF OFF DOCKET,EventID,,,,,
73416608,CITATION FILED,EventID,,,,,
73416874,CAL:BF OFF DOCKET,EventID,,,,,
73416938,CITATION FILED,EventID,,,,,
73417064,CITATION FILED,EventID,,,,,
73417261,CAL:BF OFF DOCKET,EventID,,,,,
73417765,CITATION FILED,EventID,,,,,
73417780,CAL:BF OFF DOCKET,EventID,,,,,
73417782,CAL:BF OFF DOCKET,EventID,,,,,
73417891,CAL:BF OFF DOCKET,EventID,,,,,
73417958,CITATION FILED,EventID,,,,,
73419602,CAL:BF OFF DOCKET,EventID,,,,,
73419871,CAL:BF OFF DOCKET,EventID,,,,,
73421251,CAL:BF OFF DOCKET,EventID,,,,,
73424321,CITATION FILED,EventID,,,,,
73424580,CAL:BF OFF DOCKET,EventID,,,,,
73424663,CAL:BF OFF DOCKET,EventID,,,,,
73425345,CAL:BF OFF DOCKET,EventID,,,,,
73425420,CAL:BF OFF DOCKET,EventID,,,,,
73425614,CAL:BF OFF DOCKET,EventID,,,,,
73425819,CAL:BF OFF DOCKET,EventID,,,,,
73426403,CITATION FILED,EventID,,,,,
73426811,CAL:BF OFF DOCKET,EventID,,,,,
73427813,CITATION FILED,EventID,,,,,
73432190,CAL:BF OFF DOCKET,EventID,,,,,
73437861,CAL:BF OFF DOCKET,EventID,,,,,
73439982,CAL:BF OFF DOCKET,EventID,,,,,
73440932,TURNOVER ORDER BOND CRIMINAL,EventID,,,,,
73441454,CAL:BF OFF DOCKET,EventID,,,,,
73441603,CITATION FILED,EventID,,,,,
73442927,CAL:BF OFF DOCKET,EventID,,,,,
73443611,CITATION FILED,EventID,,,,,
73443751,CAL:BF OFF DOCKET,EventID,,,,,
73443812,CAL:BF OFF DOCKET,EventID,,,,,
73443833,CITATION FILED,EventID,,,,,
73443862,CITATION FILED,EventID,,,,,
73444183,CAL:BF OFF DOCKET,EventID,,,,,
73445044,CITATION FILED,EventID,,,,,
73445650,CAL:BF OFF DOCKET,EventID,,,,,
73446609,CITATION FILED,EventID,,,,,
73450836,CAL:BF OFF DOCKET,EventID,,,,,
73451735,CITATION FILED,EventID,,,,,
73451827,CAL:BF OFF DOCKET,EventID,,,,,
73452121,CAL:BF OFF DOCKET,EventID,,,,,
73452583,CAL:BF OFF DOCKET,EventID,,,,,
73456118,CITATION FILED,EventID,,,,,
73456350,CAL:BF OFF DOCKET,EventID,,,,,
73457505,CITATION FILED,EventID,,,,,
73457595,CAL:BF OFF DOCKET,EventID,,,,,
73457650,CAL:BF OFF DOCKET,EventID,,,,,
73457969,CAL:BF OFF DOCKET,EventID,,,,,
73457975,CAL:BF OFF DOCKET,EventID,,,,,
73458100,CAL:BF OFF DOCKET,EventID,,,,,
73458262,CITATION FILED,EventID,,,,,
73458281,CITATION FILED,EventID,,,,,
73459625,CAL:BF OFF DOCKET,EventID,,,,,
73460852,CAL:BF OFF DOCKET,EventID,,,,,
73460991,CITATION FILED,EventID,,,,,
73461629,CITATION FILED,EventID,,,,,
73461768,CITATION FILED,EventID,,,,,
73462053,CAL:BF OFF DOCKET,EventID,,,,,
73462054,CAL:BF OFF DOCKET,EventID,,,,,
73462061,CAL:BF OFF DOCKET,EventID,,,,,
73462089,CAL:BF OFF DOCKET,EventID,,,,,
73462964,CAL:BF OFF DOCKET,EventID,,,,,
73463652,CAL:BF OFF DOCKET,EventID,,,,,
73464440,CAL:BF OFF DOCKET,EventID,,,,,
73464693,CAL:BF OFF DOCKET,EventID,,,,,
73464836,CITATION FILED,EventID,,,,,
73464846,CAL:BF OFF DOCKET,EventID,,,,,
73464978,CAL:BF OFF DOCKET,EventID,,,,,
73466841,CAL:BF OFF DOCKET,EventID,,,,,
73467233,CAL:BF OFF DOCKET,EventID,,,,,
73467319,CAL:BF OFF DOCKET,EventID,,,,,
73467320,CAL:BF OFF DOCKET,EventID,,,,,
73467922,CITATION FILED,EventID,,,,,
73467960,CAL:BF OFF DOCKET,EventID,,,,,
73468288,CAL:BF OFF DOCKET,EventID,,,,,
73469654,CAL:BF OFF DOCKET,EventID,,,,,
73469849,CAL:BF OFF DOCKET,EventID,,,,,
73470714,CAL:BF OFF DOCKET,EventID,,,,,
73471431,CAL:BF OFF DOCKET,EventID,,,,,
73471485,CAL:BF OFF DOCKET,EventID,,,,,
73472587,CITATION FILED,EventID,,,,,
73472648,CAL:BF OFF DOCKET,EventID,,,,,
73473035,CAL:BF OFF DOCKET,EventID,,,,,
73475852,CITATION FILED,EventID,,,,,
73476227,CAL:BF OFF DOCKET,EventID,,,,,
73478253,CAL:BF OFF DOCKET,EventID,,,,,
73478406,CITATION FILED,EventID,,,,,
73479428,CAL:BF OFF DOCKET,EventID,,,,,
73482064,CAL:BF OFF DOCKET,EventID,,,,,
73482267,CAL:BF OFF DOCKET,EventID,,,,,
73482337,CAL:BF OFF DOCKET,EventID,,,,,
73483165,CITATION FILED,EventID,,,,,
73483473,CAL:BF OFF DOCKET,EventID,,,,,
73485223,CAL:BF OFF DOCKET,EventID,,,,,
73485536,CAL:BF OFF DOCKET,EventID,,,,,
73486274,CAL:BF OFF DOCKET,EventID,,,,,
73486390,CAL:BF OFF DOCKET,EventID,,,,,
73486605,CAL:BF OFF DOCKET,EventID,,,,,
73492072,CITATION FILED,EventID,,,,,
73492404,CAL:BF OFF DOCKET,EventID,,,,,
73492500,CITATION FILED,EventID,,,,,
73492649,CAL:BF OFF DOCKET,EventID,,,,,
73493259,CAL:BF OFF DOCKET,EventID,,,,,
73493392,CITATION FILED,EventID,,,,,
73493495,CAL:BF OFF DOCKET,EventID,,,,,
73493527,CITATION FILED,EventID,,,,,
73497067,CITATION FILED,EventID,,,,,
73497364,CAL:BF OFF DOCKET,EventID,,,,,
73497525,CAL:BF OFF DOCKET,EventID,,,,,
73497744,CAL:BF OFF DOCKET,EventID,,,,,
73498984,CAL:BF OFF DOCKET,EventID,,,,,
73499064,CAL:BF OFF DOCKET,EventID,,,,,
73499082,CAL:BF OFF DOCKET,EventID,,,,,
73499222,CAL:BF OFF DOCKET,EventID,,,,,
73499379,CAL:BF OFF DOCKET,EventID,,,,,
73499415,CAL:BF OFF DOCKET,EventID,,,,,
73499432,CAL:BF OFF DOCKET,EventID,,,,,
73499434,CAL:BF OFF DOCKET,EventID,,,,,
73499785,CITATION FILED,EventID,,,,,
73500435,CAL:BF OFF DOCKET,EventID,,,,,
73501885,CAL:BF OFF DOCKET,EventID,,,,,
73501966,CAL:BF OFF DOCKET,EventID,,,,,
73502380,CAL:BF OFF DOCKET,EventID,,,,,
73503180,CAL:BF OFF DOCKET,EventID,,,,,
73503483,CAL:BF OFF DOCKET,EventID,,,,,
73503516,CITATION FILED,EventID,,,,,
73503782,CAL:BF OFF DOCKET,EventID,,,,,
73505326,CITATION FILED,EventID,,,,,
73505384,CITATION FILED,EventID,,,,,
73505953,CAL:BF OFF DOCKET,EventID,,,,,
73505993,CAL:BF OFF DOCKET,EventID,,,,,
73506555,CAL:BF OFF DOCKET,EventID,,,,,
73508109,CAL:BF OFF DOCKET,EventID,,,,,
73508212,CITATION FILED,EventID,,,,,
73508954,CAL:BF OFF DOCKET,EventID,,,,,
73518214,CAL:BF OFF DOCKET,EventID,,,,,
73519862,CITATION FILED,EventID,,,,,
73520128,CITATION FILED,EventID,,,,,
73520416,CAL:BF OFF DOCKET,EventID,,,,,
73522431,CITATION FILED,EventID,,,,,
73523005,CAL:BF OFF DOCKET,EventID,,,,,
73524145,CITATION FILED,EventID,,,,,
73524568,CAL:BF OFF DOCKET,EventID,,,,,
73525131,CAL:BF OFF DOCKET,EventID,,,,,
73525433,CAL:BF OFF DOCKET,EventID,,,,,
73525457,CAL:BF OFF DOCKET,EventID,,,,,
73525582,CITATION FILED,EventID,,,,,
73527940,CAL:BF OFF DOCKET,EventID,,,,,
73529575,CAL:BF OFF DOCKET,EventID,,,,,
73529598,CAL:BF OFF DOCKET,EventID,,,,,
73529712,CAL:BF OFF DOCKET,EventID,,,,,
73529725,CAL:BF OFF DOCKET,EventID,,,,,
73530066,CAL:BF OFF DOCKET,EventID,,,,,
73531871,CITATION FILED,EventID,,,,,
73532221,CAL:BF OFF DOCKET,EventID,,,,,
73532387,CITATION FILED,EventID,,,,,
73532389,CITATION FILED,EventID,,,,,
73532493,CAL:BF OFF DOCKET,EventID,,,,,
73532503,CITATION FILED,EventID,,,,,
73532634,CAL:BF OFF DOCKET,EventID,,,,,
73532637,CAL:BF OFF DOCKET,EventID,,,,,
73534108,CITATION FILED,EventID,,,,,
73534411,CITATION FILED,EventID,,,,,
73534446,CAL:BF OFF DOCKET,EventID,,,,,
73534687,CAL:BF OFF DOCKET,EventID,,,,,
73534785,CAL:BF OFF DOCKET,EventID,,,,,
73534823,CAL:BF OFF DOCKET,EventID,,,,,
73534880,CAL:BF OFF DOCKET,EventID,,,,,
73534928,CAL:BF OFF DOCKET,EventID,,,,,
73535002,CITATION FILED,EventID,,,,,
73535750,CITATION FILED,EventID,,,,,
73536300,CAL:BF OFF DOCKET,EventID,,,,,
73539130,CAL:BF OFF DOCKET,EventID,,,,,
73540677,CAL:BF OFF DOCKET,EventID,,,,,
73541158,CITATION FILED,EventID,,,,,
73541779,CAL:BF OFF DOCKET,EventID,,,,,
73542009,CAL:BF OFF DOCKET,EventID,,,,,
73542062,CITATION FILED,EventID,,,,,
73543837,CITATION FILED,EventID,,,,,
73544013,CAL:BF OFF DOCKET,EventID,,,,,
73544239,CAL:BF OFF DOCKET,EventID,,,,,
73544353,CAL:BF OFF DOCKET,EventID,,,,,
73546503,CAL:BF OFF DOCKET,EventID,,,,,
73546601,CAL:BF OFF DOCKET,EventID,,,,,
73546682,CAL:BF OFF DOCKET,EventID,,,,,
73548446,CAL:BF OFF DOCKET,EventID,,,,,
73551609,CAL:BF OFF DOCKET,EventID,,,,,
73551667,CAL:BF OFF DOCKET,EventID,,,,,
73551688,CAL:BF OFF DOCKET,EventID,,,,,
73551693,CAL:BF OFF DOCKET,EventID,,,,,
73551865,CAL:BF OFF DOCKET,EventID,,,,,
73551985,CAL:BF OFF DOCKET,EventID,,,,,
73552459,CITATION FILED,EventID,,,,,
73553599,CAL:BF OFF DOCKET,EventID,,,,,
73553670,CAL:BF OFF DOCKET,EventID,,,,,
73555745,CAL:BF OFF DOCKET,EventID,,,,,
73559375,CAL:BF OFF DOCKET,EventID,,,,,
73560356,CITATION FILED,EventID,,,,,
73560442,CAL:BF OFF DOCKET,EventID,,,,,
73560707,CITATION FILED,EventID,,,,,
73560790,CAL:BF OFF DOCKET,EventID,,,,,
73560994,CAL:BF OFF DOCKET,EventID,,,,,
73561978,CAL:BF OFF DOCKET,EventID,,,,,
73562005,CAL:BF OFF DOCKET,EventID,,,,,
73562336,CAL:BF OFF DOCKET,EventID,,,,,
73562359,CAL:BF OFF DOCKET,EventID,,,,,
